Date/Time,ZONE_F1:Zone Mean Air Temperature [C](Hourly),ZONE_F2:Zone Mean Air Temperature [C](Hourly),ZONE_F3:Zone Mean Air Temperature [C](Hourly) 
 01/10  06:00:00,22.839364004034145,24.44365859421238,23.432604252100298 
 01/10  07:00:00,22.65689704286529,24.24934680995799,23.185142260608288 
 01/10  08:00:00,22.885889869746492,24.296388801343394,23.337522124613308 
 01/10  09:00:00,24.954832490056038,25.200297556691588,24.69365577887115 
 01/10  10:00:00,27.00482757313129,25.995653915915582,25.96279785224246 
 01/10  11:00:00,28.09342796220851,26.593129020291414,26.993304698910638 
 01/10  12:00:00,28.65940253391168,27.06477355558497,27.73417606500471 
 01/10  13:00:00,28.877375605355127,27.403360563508997,28.141137170712085 
 01/10  14:00:00,29.35860991041936,27.84928727990449,28.699558954034046 
 01/10  15:00:00,29.987689830098216,28.31584403767929,29.317824998184246 
 01/10  16:00:00,30.19835783041478,28.648959593023672,29.69559631638213 
 01/10  17:00:00,29.75235212987291,28.793400775896504,29.642940231672835 
 01/10  18:00:00,28.476465827074,28.505060415315832,28.785673035664466 
 01/10  19:00:00,27.074628478417416,27.907585039463655,27.55750165882358 
 01/10  20:00:00,26.6722101760202,27.729254657420707,27.212094520973224 
 01/10  21:00:00,26.415395117728675,27.566491147108785,26.96091057139812 
 01/10  22:00:00,26.18916605049688,27.401498808921566,26.727295676240765 
 01/10  23:00:00,25.56690249692446,26.92918582505758,26.14855395198345 
 01/10  24:00:00,25.11441325089333,26.63438638237442,25.752265773795052 
 01/11  01:00:00,24.840314824529585,26.411892788307824,25.464302427731045 
 01/11  02:00:00,24.577231313315725,26.184650150041676,25.18078017532487 
 01/11  03:00:00,24.328982864940485,25.96161956300035,24.906678557878205 
 01/11  04:00:00,24.117467194064144,25.75700002219719,24.65664016065523 
 01/11  05:00:00,23.915532653132736,25.550518411407822,24.40989553158083 
 01/11  06:00:00,23.7265080277378,25.34926018384145,24.173673021459837 
 01/11  07:00:00,23.57486382514482,25.16641953487705,23.965307534937036 
 01/11  08:00:00,23.6629193666401,25.127971545350057,24.01129425568989 
 01/11  09:00:00,24.985836673837767,25.778242486273015,25.032027927549926 
 01/11  10:00:00,26.669880706442108,26.430757018975243,26.1270995439498 
